unique_id,ds,y
1,2026-01-09 02:00:00,256
1,2026-01-09 02:00:00,1223
1,2026-01-09 02:00:00,26864
1,2026-01-09 02:00:00,24757
1,2026-01-09 02:00:00,25544
1,2026-01-09 02:00:00,-187
1,2026-01-09 02:00:00,1305
1,2026-01-09 02:00:00,1461
1,2026-01-09 02:00:00,1492
1,2026-01-09 02:00:00,-1326
1,2026-01-09 02:00:00,1630
1,2026-01-09 02:00:00,2952
1,2026-01-09 02:00:00,1501
1,2026-01-09 02:00:00,1758
1,2026-01-09 02:00:00,-3367
1,2026-01-09 02:00:00,101836
1,2026-01-09 02:00:00,1420
1,2026-01-09 02:00:00,1940
1,2026-01-09 02:00:00,1552
1,2026-01-09 02:00:00,-358
1,2026-01-09 02:00:00,1785
1,2026-01-09 02:00:00,5380
1,2026-01-09 02:00:00,5108
1,2026-01-09 02:00:00,-890
1,2026-01-09 02:00:00,4062
1,2026-01-09 02:00:00,1705
1,2026-01-09 02:00:00,695
1,2026-01-09 02:00:00,1752
1,2026-01-09 02:00:00,5998
1,2026-01-09 02:00:00,2933
1,2026-01-09 02:00:00,99573
1,2026-01-09 02:00:00,95509
1,2026-01-09 02:00:00,-2220
1,2026-01-09 02:00:00,3414
1,2026-01-09 02:00:00,3419
1,2026-01-09 02:00:00,-2047
1,2026-01-09 02:00:00,1023
1,2026-01-09 02:00:00,3180
1,2026-01-09 02:00:00,3070
1,2026-01-09 02:00:00,-34
1,2026-01-09 02:00:00,6963
1,2026-01-09 02:00:00,7208
1,2026-01-09 02:00:00,6997
1,2026-01-09 02:00:00,-2184
1,2026-01-09 02:00:00,16977
1,2026-01-09 02:00:00,18776
1,2026-01-09 02:00:00,19161
1,2026-01-09 02:00:00,16977
1,2026-01-09 02:00:00,18776
1,2026-01-09 02:00:00,141
1,2026-01-09 02:00:00,-2300
1,2026-01-09 02:00:00,19161
1,2026-01-09 02:00:00,964
1,2026-01-09 02:00:00,2510
1,2026-01-09 02:00:00,1599
1,2026-01-09 02:00:00,1546
1,2026-01-09 02:00:00,2105
1,2026-01-09 02:00:00,4149
1,2026-01-09 02:00:00,1119
1,2026-01-09 02:00:00,51348
1,2026-01-09 02:00:00,-194
1,2026-01-09 02:00:00,4738
1,2026-01-09 02:00:00,4547
1,2026-01-09 02:00:00,4932
1,2026-01-09 02:00:00,47719
1,2026-01-09 02:00:00,55488
1,2026-01-09 02:00:00,13618
1,2026-01-09 02:00:00,2347
1,2026-01-09 02:00:00,75758
1,2026-01-09 02:00:00,413
1,2026-01-09 02:00:00,84887
1,2026-01-09 02:00:00,84691
1,2026-01-09 02:00:00,82235
1,2026-01-09 02:00:00,1420
1,2026-01-09 02:00:00,101836
1,2026-01-09 02:00:00,95509
1,2026-01-09 02:00:00,99573
1,2026-01-09 02:00:00,3843
1,2026-01-09 02:00:00,3703
1,2026-01-09 02:00:00,4130
1,2026-01-09 02:00:00,-830
1,2026-01-09 02:00:00,2272
1,2026-01-09 02:00:00,78679
1,2026-01-09 02:00:00,2905
1,2026-01-09 02:00:00,2458
1,2026-01-09 02:00:00,2328
1,2026-01-09 02:00:00,2079
1,2026-01-09 02:00:00,-375
1,2026-01-09 02:00:00,15838
1,2026-01-09 02:00:00,362
1,2026-01-09 02:00:00,15750
1,2026-01-09 02:00:00,-2220
1,2026-01-09 02:00:00,1446
1,2026-01-09 02:00:00,1461
1,2026-01-09 02:00:00,745
1,2026-01-09 02:00:00,-699
1,2026-01-09 02:00:00,3102
1,2026-01-09 02:00:00,13618
1,2026-01-09 02:00:00,206
1,2026-01-09 02:00:00,556
1,2026-01-09 02:00:00,78052
1,2026-01-09 02:00:00,353
1,2026-01-09 02:00:00,15838
1,2026-01-09 02:00:00,2167
1,2026-01-09 02:00:00,2167
1,2026-01-09 02:00:00,229
1,2026-01-09 02:00:00,204
1,2026-01-09 02:00:00,125
1,2026-01-09 02:00:00,298
1,2026-01-09 02:00:00,298
1,2026-01-09 02:00:00,78
1,2026-01-09 02:00:00,77
1,2026-01-09 02:00:00,0
1,2026-01-09 02:00:00,-78
1,2026-01-09 02:00:00,957
1,2026-01-09 02:00:00,-96
1,2026-01-09 02:00:00,1720
1,2026-01-09 02:00:00,4786
1,2026-01-09 02:00:00,768
1,2026-01-09 02:00:00,782
1,2026-01-09 02:00:00,28901
1,2026-01-09 02:00:00,-83
1,2026-01-09 02:00:00,2107
1,2026-01-09 02:00:00,2025
1,2026-01-09 02:00:00,2251
1,2026-01-09 02:00:00,28992
1,2026-01-09 02:00:00,144
1,2026-01-09 02:00:00,4822
1,2026-01-09 02:00:00,-1403
1,2026-01-09 02:00:00,15891
1,2026-01-09 02:00:00,15627
1,2026-01-09 02:00:00,16838
1,2026-01-09 02:00:00,947
1,2026-01-09 02:00:00,6189
1,2026-01-09 02:00:00,318
1,2026-01-09 02:00:00,27138
1,2026-01-09 02:00:00,-682
1,2026-01-09 02:00:00,53626
1,2026-01-09 02:00:00,-403
1,2026-01-09 02:00:00,619
1,2026-01-09 02:00:00,962
1,2026-01-09 02:00:00,1022
1,2026-01-09 02:00:00,1356
1,2026-01-09 02:00:00,13617
1,2026-01-09 02:00:00,12182
1,2026-01-09 02:00:00,12261
1,2026-01-09 02:00:00,397
1,2026-01-09 02:00:00,748
1,2026-01-09 02:00:00,361
1,2026-01-09 02:00:00,351
1,2026-01-09 02:00:00,499
1,2026-01-09 02:00:00,499
1,2026-01-09 02:00:00,-45
1,2026-01-09 02:00:00,327
1,2026-01-09 02:00:00,53384
1,2026-01-09 02:00:00,527
1,2026-01-09 02:00:00,656
1,2026-01-09 02:00:00,572
1,2026-01-09 02:00:00,-669
1,2026-01-09 02:00:00,6385
1,2026-01-09 02:00:00,54326
1,2026-01-09 02:00:00,6710
1,2026-01-09 02:00:00,-242
1,2026-01-09 02:00:00,18353
1,2026-01-09 02:00:00,27311
1,2026-01-09 02:00:00,27427
1,2026-01-09 02:00:00,1287
1,2026-01-09 02:00:00,1605
1,2026-01-09 02:00:00,-7691
1,2026-01-09 02:00:00,-161
1,2026-01-09 02:00:00,7054
1,2026-01-09 02:00:00,16407
1,2026-01-09 02:00:00,22159
1,2026-01-09 02:00:00,22500
1,2026-01-09 02:00:00,22820
1,2026-01-09 02:00:00,-8833
1,2026-01-09 02:00:00,23283
1,2026-01-09 02:00:00,33202
1,2026-01-09 02:00:00,33507
1,2026-01-09 02:00:00,7186
1,2026-01-09 02:00:00,31204
1,2026-01-09 02:00:00,8986
1,2026-01-09 02:00:00,9221
1,2026-01-09 02:00:00,-430
1,2026-01-09 02:00:00,1857
1,2026-01-09 02:00:00,2300
1,2026-01-09 02:00:00,-1203
1,2026-01-09 02:00:00,31226
1,2026-01-09 02:00:00,4303
1,2026-01-09 02:00:00,36699
1,2026-01-09 02:00:00,2287
1,2026-01-09 02:00:00,-232
1,2026-01-09 02:00:00,2309
1,2026-01-09 02:00:00,3425
1,2026-01-09 02:00:00,636
1,2026-01-09 02:00:00,1891
1,2026-01-09 02:00:00,2983
1,2026-01-09 02:00:00,1424
1,2026-01-09 02:00:00,-467
1,2026-01-09 02:00:00,1201
1,2026-01-09 02:00:00,1201
1,2026-01-09 02:00:00,4628
1,2026-01-09 02:00:00,1873
1,2026-01-09 03:00:00,-321
1,2026-01-09 03:00:00,-5222
1,2026-01-09 03:00:00,3922
1,2026-01-09 03:00:00,3686
1,2026-01-09 03:00:00,3601
1,2026-01-09 03:00:00,951
1,2026-01-09 03:00:00,9
1,2026-01-09 03:00:00,1250
1,2026-01-09 03:00:00,107
1,2026-01-09 03:00:00,111
1,2026-01-09 03:00:00,41
1,2026-01-09 03:00:00,-66
1,2026-01-09 03:00:00,0
1,2026-01-09 03:00:00,928
1,2026-01-09 03:00:00,484650
1,2026-01-09 03:00:00,608
1,2026-01-09 03:00:00,-213
1,2026-01-09 03:00:00,-1
1,2026-01-09 03:00:00,487364
1,2026-01-09 03:00:00,-398
1,2026-01-09 03:00:00,17346
1,2026-01-09 03:00:00,17632
1,2026-01-09 03:00:00,17739
1,2026-01-09 03:00:00,480371
1,2026-01-09 03:00:00,-128
1,2026-01-09 03:00:00,9
1,2026-01-09 03:00:00,736
1,2026-01-09 03:00:00,-100
1,2026-01-09 03:00:00,236
1,2026-01-09 03:00:00,330
1,2026-01-09 03:00:00,341
1,2026-01-09 03:00:00,744
1,2026-01-09 03:00:00,15164
1,2026-01-09 03:00:00,31226
1,2026-01-09 03:00:00,53110
1,2026-01-09 03:00:00,1726
1,2026-01-09 03:00:00,1732
1,2026-01-09 03:00:00,-398
1,2026-01-09 03:00:00,17346
1,2026-01-09 03:00:00,17632
1,2026-01-09 03:00:00,17739
1,2026-01-09 03:00:00,-354
1,2026-01-09 03:00:00,1974
1,2026-01-09 03:00:00,2289
1,2026-01-09 03:00:00,2328
1,2026-01-09 03:00:00,102
1,2026-01-09 03:00:00,388
1,2026-01-09 03:00:00,274
1,2026-01-09 03:00:00,397
1,2026-01-09 03:00:00,52295
1,2026-01-09 03:00:00,286
1,2026-01-09 03:00:00,36431
1,2026-01-09 03:00:00,16762
1,2026-01-09 03:00:00,13656
1,2026-01-09 03:00:00,14324
1,2026-01-09 03:00:00,3014
1,2026-01-09 03:00:00,7123
1,2026-01-09 03:00:00,3912
1,2026-01-09 03:00:00,4108
1,2026-01-09 03:00:00,1267
1,2026-01-09 03:00:00,26082
1,2026-01-09 03:00:00,24031
1,2026-01-09 03:00:00,24815
1,2026-01-09 03:00:00,-161
1,2026-01-09 03:00:00,52509
1,2026-01-09 03:00:00,31204
1,2026-01-09 03:00:00,2178
1,2026-01-09 03:00:00,2129
1,2026-01-09 03:00:00,3393
1,2026-01-09 03:00:00,185
1,2026-01-09 03:00:00,256
1,2026-01-09 03:00:00,1411
1,2026-01-09 03:00:00,26227
1,2026-01-09 03:00:00,24031
1,2026-01-09 03:00:00,24815
1,2026-01-09 03:00:00,-2244
1,2026-01-09 03:00:00,1238
1,2026-01-09 03:00:00,1444
1,2026-01-09 03:00:00,13525
1,2026-01-09 03:00:00,1459
1,2026-01-09 03:00:00,1478
1,2026-01-09 03:00:00,2921
1,2026-01-09 03:00:00,-221
1,2026-01-09 03:00:00,1725
1,2026-01-09 03:00:00,-3329
1,2026-01-09 03:00:00,99752
1,2026-01-09 03:00:00,1189
1,2026-01-09 03:00:00,1936
1,2026-01-09 03:00:00,1795
1,2026-01-09 03:00:00,1786
1,2026-01-09 03:00:00,-110
1,2026-01-09 03:00:00,91673
1,2026-01-09 03:00:00,5241
1,2026-01-09 03:00:00,5047
1,2026-01-09 03:00:00,-863
1,2026-01-09 03:00:00,3999
1,2026-01-09 03:00:00,1677
1,2026-01-09 03:00:00,670
1,2026-01-09 03:00:00,5910
1,2026-01-09 03:00:00,2834
1,2026-01-09 03:00:00,1468
1,2026-01-09 03:00:00,97489
1,2026-01-09 03:00:00,144
1,2026-01-09 03:00:00,-2055
1,2026-01-09 03:00:00,1013
1,2026-01-09 03:00:00,3207
1,2026-01-09 03:00:00,3068
1,2026-01-09 03:00:00,490
1,2026-01-09 03:00:00,7392
1,2026-01-09 03:00:00,7152
1,2026-01-09 03:00:00,6902
1,2026-01-09 03:00:00,-2327
1,2026-01-09 03:00:00,16163
1,2026-01-09 03:00:00,18023
1,2026-01-09 03:00:00,18490
1,2026-01-09 03:00:00,-2327
1,2026-01-09 03:00:00,3388
1,2026-01-09 03:00:00,16163
1,2026-01-09 03:00:00,18490
1,2026-01-09 03:00:00,968
1,2026-01-09 03:00:00,1149
1,2026-01-09 03:00:00,18023
1,2026-01-09 03:00:00,-1639
1,2026-01-09 03:00:00,4941
1,2026-01-09 03:00:00,4602
1,2026-01-09 03:00:00,4587
1,2026-01-09 03:00:00,145
1,2026-01-09 03:00:00,-354
1,2026-01-09 03:00:00,47385
1,2026-01-09 03:00:00,55288
1,2026-01-09 03:00:00,4435
1,2026-01-09 03:00:00,1526
1,2026-01-09 03:00:00,1582
1,2026-01-09 03:00:00,2494
1,2026-01-09 03:00:00,50857
1,2026-01-09 03:00:00,14980
1,2026-01-09 03:00:00,2320
1,2026-01-09 03:00:00,-416
1,2026-01-09 03:00:00,76844
1,2026-01-09 03:00:00,74280
1,2026-01-09 03:00:00,123
1,2026-01-09 03:00:00,83083
1,2026-01-09 03:00:00,82758
1,2026-01-09 03:00:00,80614
1,2026-01-09 03:00:00,1189
1,2026-01-09 03:00:00,99752
1,2026-01-09 03:00:00,91673
1,2026-01-09 03:00:00,97489
1,2026-01-09 03:00:00,3749
1,2026-01-09 03:00:00,3580
1,2026-01-09 03:00:00,4014
1,2026-01-09 03:00:00,358
1,2026-01-09 03:00:00,604
1,2026-01-09 03:00:00,-897
1,2026-01-09 03:00:00,-668
1,2026-01-09 03:00:00,701
1,2026-01-09 03:00:00,1399
1,2026-01-09 03:00:00,1373
1,2026-01-09 03:00:00,-1639
1,2026-01-09 03:00:00,13525
1,2026-01-09 03:00:00,14980
1,2026-01-09 03:00:00,15164
1,2026-01-09 03:00:00,-402
1,2026-01-09 03:00:00,2014
1,2026-01-09 03:00:00,2290
1,2026-01-09 03:00:00,2420
1,2026-01-09 03:00:00,252
1,2026-01-09 03:00:00,2318
1,2026-01-09 03:00:00,2938
1,2026-01-09 03:00:00,28214
1,2026-01-09 03:00:00,3215
1,2026-01-09 03:00:00,766
1,2026-01-09 03:00:00,217
1,2026-01-09 03:00:00,1704
1,2026-01-09 03:00:00,938
1,2026-01-09 03:00:00,2059
1,2026-01-09 03:00:00,2059
1,2026-01-09 03:00:00,191
1,2026-01-09 03:00:00,0
1,2026-01-09 03:00:00,-93
1,2026-01-09 03:00:00,309
1,2026-01-09 03:00:00,309
1,2026-01-09 03:00:00,74
1,2026-01-09 03:00:00,72
1,2026-01-09 03:00:00,28110
1,2026-01-09 03:00:00,116
1,2026-01-09 03:00:00,353
1,2026-01-09 03:00:00,784
1,2026-01-09 03:00:00,744
1,2026-01-09 03:00:00,15971
1,2026-01-09 03:00:00,14661
1,2026-01-09 03:00:00,76475
1,2026-01-09 03:00:00,15227
1,2026-01-09 03:00:00,4458
1,2026-01-09 03:00:00,4521
1,2026-01-09 03:00:00,5809
1,2026-01-09 03:00:00,133
1,2026-01-09 03:00:00,2777
1,2026-01-09 03:00:00,1878
1,2026-01-09 03:00:00,2644
1,2026-01-09 03:00:00,-93
1,2026-01-09 03:00:00,-74
1,2026-01-09 03:00:00,-1351
1,2026-01-09 03:00:00,-1377
1,2026-01-09 03:00:00,25470
1,2026-01-09 03:00:00,31226
1,2026-01-09 03:00:00,52509
1,2026-01-09 03:00:00,-399
1,2026-01-09 03:00:00,625
1,2026-01-09 03:00:00,965
1,2026-01-09 03:00:00,1024
1,2026-01-09 03:00:00,1601
1,2026-01-09 03:00:00,13430
1,2026-01-09 03:00:00,11750
1,2026-01-09 03:00:00,11829
1,2026-01-09 03:00:00,379
1,2026-01-09 03:00:00,734
1,2026-01-09 03:00:00,360
1,2026-01-09 03:00:00,355
1,2026-01-09 03:00:00,499
1,2026-01-09 03:00:00,499
1,2026-01-09 03:00:00,-38
1,2026-01-09 03:00:00,328
1,2026-01-09 03:00:00,52295
1,2026-01-09 03:00:00,512
1,2026-01-09 03:00:00,629
1,2026-01-09 03:00:00,550
1,2026-01-09 03:00:00,-803
1,2026-01-09 03:00:00,6040
1,2026-01-09 03:00:00,53110
1,2026-01-09 03:00:00,6470
1,2026-01-09 03:00:00,-213
1,2026-01-09 03:00:00,18388
1,2026-01-09 03:00:00,27520
1,2026-01-09 03:00:00,27638
1,2026-01-09 03:00:00,1280
1,2026-01-09 03:00:00,1598
1,2026-01-09 03:00:00,-7934
1,2026-01-09 03:00:00,318
1,2026-01-09 03:00:00,6843
1,2026-01-09 03:00:00,7256
1,2026-01-09 03:00:00,-618
1,2026-01-09 03:00:00,21460
1,2026-01-09 03:00:00,21770
1,2026-01-09 03:00:00,22056
1,2026-01-09 03:00:00,-9109
1,2026-01-09 03:00:00,23435
1,2026-01-09 03:00:00,33452
1,2026-01-09 03:00:00,33867
1,2026-01-09 03:00:00,-161
1,2026-01-09 03:00:00,16419
1,2026-01-09 03:00:00,8943
1,2026-01-09 03:00:00,9163
1,2026-01-09 03:00:00,-430
1,2026-01-09 03:00:00,1889
1,2026-01-09 03:00:00,2320
1,2026-01-09 03:00:00,36431
1,2026-01-09 03:00:00,3350
1,2026-01-09 03:00:00,31204
1,2026-01-09 03:00:00,2306
1,2026-01-09 03:00:00,2334
1,2026-01-09 03:00:00,2850
1,2026-01-09 03:00:00,-1223
1,2026-01-09 03:00:00,1872
1,2026-01-09 03:00:00,1846
1,2026-01-09 03:00:00,530
1,2026-01-09 03:00:00,-475
1,2026-01-09 03:00:00,1214
1,2026-01-09 03:00:00,1214
1,2026-01-09 03:00:00,4573
1,2026-01-09 03:00:00,4330
1,2026-01-09 03:00:00,1397
1,2026-01-09 04:00:00,3537
1,2026-01-09 04:00:00,471056
1,2026-01-09 04:00:00,14020
1,2026-01-09 04:00:00,3892
1,2026-01-09 04:00:00,3643
1,2026-01-09 04:00:00,-355
1,2026-01-09 04:00:00,9
1,2026-01-09 04:00:00,952
1,2026-01-09 04:00:00,1101
1,2026-01-09 04:00:00,107
1,2026-01-09 04:00:00,111
1,2026-01-09 04:00:00,42
1,2026-01-09 04:00:00,-65
1,2026-01-09 04:00:00,922
1,2026-01-09 04:00:00,463833
1,2026-01-09 04:00:00,728
1,2026-01-09 04:00:00,50830
1,2026-01-09 04:00:00,0
1,2026-01-09 04:00:00,-616
1,2026-01-09 04:00:00,16445
1,2026-01-09 04:00:00,16969
1,2026-01-09 04:00:00,17061
1,2026-01-09 04:00:00,-134
1,2026-01-09 04:00:00,472689
1,2026-01-09 04:00:00,585
1,2026-01-09 04:00:00,9
1,2026-01-09 04:00:00,-101
1,2026-01-09 04:00:00,235
1,2026-01-09 04:00:00,329
1,2026-01-09 04:00:00,339
1,2026-01-09 04:00:00,-231
1,2026-01-09 04:00:00,719
1,2026-01-09 04:00:00,-2
1,2026-01-09 04:00:00,2523
1,2026-01-09 04:00:00,51062
1,2026-01-09 04:00:00,1698
1,2026-01-09 04:00:00,-616
1,2026-01-09 04:00:00,16445
1,2026-01-09 04:00:00,16969
1,2026-01-09 04:00:00,17061
1,2026-01-09 04:00:00,-167
1,2026-01-09 04:00:00,2039
1,2026-01-09 04:00:00,2093
1,2026-01-09 04:00:00,2206
1,2026-01-09 04:00:00,101
1,2026-01-09 04:00:00,366
1,2026-01-09 04:00:00,254
1,2026-01-09 04:00:00,265
1,2026-01-09 04:00:00,1989
1,2026-01-09 04:00:00,51293
1,2026-01-09 04:00:00,-161
1,2026-01-09 04:00:00,31226
1,2026-01-09 04:00:00,16897
1,2026-01-09 04:00:00,13543
1,2026-01-09 04:00:00,14235
1,2026-01-09 04:00:00,3048
1,2026-01-09 04:00:00,7082
1,2026-01-09 04:00:00,3878
1,2026-01-09 04:00:00,4034
1,2026-01-09 04:00:00,1208
1,2026-01-09 04:00:00,24906
1,2026-01-09 04:00:00,22988
1,2026-01-09 04:00:00,23698
1,2026-01-09 04:00:00,31204
1,2026-01-09 04:00:00,291
1,2026-01-09 04:00:00,35874
1,2026-01-09 04:00:00,-4236
1,2026-01-09 04:00:00,1744
1,2026-01-09 04:00:00,3326
1,2026-01-09 04:00:00,1421
1,2026-01-09 04:00:00,1409
1,2026-01-09 04:00:00,1217
1,2026-01-09 04:00:00,-204
1,2026-01-09 04:00:00,2835
1,2026-01-09 04:00:00,23698
1,2026-01-09 04:00:00,24906
1,2026-01-09 04:00:00,233
1,2026-01-09 04:00:00,166
1,2026-01-09 04:00:00,-2122
1,2026-01-09 04:00:00,1561
1,2026-01-09 04:00:00,1328
1,2026-01-09 04:00:00,22988
1,2026-01-09 04:00:00,2698
1,2026-01-09 04:00:00,-1301
1,2026-01-09 04:00:00,1108
1,2026-01-09 04:00:00,-3253
1,2026-01-09 04:00:00,1937
1,2026-01-09 04:00:00,96859
1,2026-01-09 04:00:00,87645
1,2026-01-09 04:00:00,2179
1,2026-01-09 04:00:00,282
1,2026-01-09 04:00:00,1798
1,2026-01-09 04:00:00,1197
1,2026-01-09 04:00:00,5136
1,2026-01-09 04:00:00,5105
1,2026-01-09 04:00:00,-703
1,2026-01-09 04:00:00,3897
1,2026-01-09 04:00:00,5808
1,2026-01-09 04:00:00,1714
1,2026-01-09 04:00:00,644
1,2026-01-09 04:00:00,1417
1,2026-01-09 04:00:00,94441
1,2026-01-09 04:00:00,46706
1,2026-01-09 04:00:00,-2022
1,2026-01-09 04:00:00,1018
1,2026-01-09 04:00:00,3146
1,2026-01-09 04:00:00,3040
1,2026-01-09 04:00:00,1181
1,2026-01-09 04:00:00,7993
1,2026-01-09 04:00:00,7051
1,2026-01-09 04:00:00,6812
1,2026-01-09 04:00:00,-1985
1,2026-01-09 04:00:00,15533
1,2026-01-09 04:00:00,17095
1,2026-01-09 04:00:00,17518
1,2026-01-09 04:00:00,-1985
1,2026-01-09 04:00:00,3301
1,2026-01-09 04:00:00,15533
1,2026-01-09 04:00:00,17518
1,2026-01-09 04:00:00,982
1,2026-01-09 04:00:00,1204
1,2026-01-09 04:00:00,17095
1,2026-01-09 04:00:00,-100
1,2026-01-09 04:00:00,-1340
1,2026-01-09 04:00:00,4863
1,2026-01-09 04:00:00,4569
1,2026-01-09 04:00:00,0
1,2026-01-09 04:00:00,4454
1,2026-01-09 04:00:00,50065
1,2026-01-09 04:00:00,55600
1,2026-01-09 04:00:00,5465
1,2026-01-09 04:00:00,1472
1,2026-01-09 04:00:00,1557
1,2026-01-09 04:00:00,2454
1,2026-01-09 04:00:00,-483
1,2026-01-09 04:00:00,12882
1,2026-01-09 04:00:00,27510
1,2026-01-09 04:00:00,14222
1,2026-01-09 04:00:00,74770
1,2026-01-09 04:00:00,74873
1,2026-01-09 04:00:00,72190
1,2026-01-09 04:00:00,703
1,2026-01-09 04:00:00,81182
1,2026-01-09 04:00:00,80535
1,2026-01-09 04:00:00,78283
1,2026-01-09 04:00:00,1197
1,2026-01-09 04:00:00,96859
1,2026-01-09 04:00:00,87645
1,2026-01-09 04:00:00,94441
1,2026-01-09 04:00:00,3655
1,2026-01-09 04:00:00,3427
1,2026-01-09 04:00:00,350
1,2026-01-09 04:00:00,26201
1,2026-01-09 04:00:00,3874
1,2026-01-09 04:00:00,3307
1,2026-01-09 04:00:00,-555
1,2026-01-09 04:00:00,705
1,2026-01-09 04:00:00,1263
1,2026-01-09 04:00:00,-1340
1,2026-01-09 04:00:00,12882
1,2026-01-09 04:00:00,14020
1,2026-01-09 04:00:00,14222
1,2026-01-09 04:00:00,-398
1,2026-01-09 04:00:00,1987
1,2026-01-09 04:00:00,2214
1,2026-01-09 04:00:00,2389
1,2026-01-09 04:00:00,221
1,2026-01-09 04:00:00,-1191
1,2026-01-09 04:00:00,2116
1,2026-01-09 04:00:00,573
1,2026-01-09 04:00:00,2929
1,2026-01-09 04:00:00,353
1,2026-01-09 04:00:00,1729
1,2026-01-09 04:00:00,962
1,2026-01-09 04:00:00,1998
1,2026-01-09 04:00:00,1998
1,2026-01-09 04:00:00,199
1,2026-01-09 04:00:00,175
1,2026-01-09 04:00:00,324
1,2026-01-09 04:00:00,-83
1,2026-01-09 04:00:00,324
1,2026-01-09 04:00:00,67
1,2026-01-09 04:00:00,63
1,2026-01-09 04:00:00,0
1,2026-01-09 04:00:00,1318
1,2026-01-09 04:00:00,784
1,2026-01-09 04:00:00,23323
1,2026-01-09 04:00:00,604
1,2026-01-09 04:00:00,-67
1,2026-01-09 04:00:00,5218
1,2026-01-09 04:00:00,14860
1,2026-01-09 04:00:00,13400
1,2026-01-09 04:00:00,14256
1,2026-01-09 04:00:00,-1155
1,2026-01-09 04:00:00,4063
1,2026-01-09 04:00:00,-231
1,2026-01-09 04:00:00,4143
1,2026-01-09 04:00:00,767
1,2026-01-09 04:00:00,2448
1,2026-01-09 04:00:00,1711
1,2026-01-09 04:00:00,2494
1,2026-01-09 04:00:00,-40
1,2026-01-09 04:00:00,26151
1,2026-01-09 04:00:00,-46
1,2026-01-09 04:00:00,-161
1,2026-01-09 04:00:00,109
1,2026-01-09 04:00:00,-349
1,2026-01-09 04:00:00,-418
1,2026-01-09 04:00:00,577
1,2026-01-09 04:00:00,963
1,2026-01-09 04:00:00,995
1,2026-01-09 04:00:00,1652
1,2026-01-09 04:00:00,12794
1,2026-01-09 04:00:00,11176
1,2026-01-09 04:00:00,11142
1,2026-01-09 04:00:00,385
1,2026-01-09 04:00:00,739
1,2026-01-09 04:00:00,356
1,2026-01-09 04:00:00,354
1,2026-01-09 04:00:00,500
1,2026-01-09 04:00:00,500
1,2026-01-09 04:00:00,51062
1,2026-01-09 04:00:00,-7
1,2026-01-09 04:00:00,320
1,2026-01-09 04:00:00,324
1,2026-01-09 04:00:00,1607
1,2026-01-09 04:00:00,1287
1,2026-01-09 04:00:00,27209
1,2026-01-09 04:00:00,50830
1,2026-01-09 04:00:00,17232
1,2026-01-09 04:00:00,6133
1,2026-01-09 04:00:00,5813
1,2026-01-09 04:00:00,-691
1,2026-01-09 04:00:00,511
1,2026-01-09 04:00:00,600
1,2026-01-09 04:00:00,-9010
1,2026-01-09 04:00:00,51293
1,2026-01-09 04:00:00,504
1,2026-01-09 04:00:00,165
1,2026-01-09 04:00:00,6504
1,2026-01-09 04:00:00,35874
1,2026-01-09 04:00:00,20528
1,2026-01-09 04:00:00,31204
1,2026-01-09 04:00:00,20744
1,2026-01-09 04:00:00,20855
1,2026-01-09 04:00:00,-10510
1,2026-01-09 04:00:00,33098
1,2026-01-09 04:00:00,33822
1,2026-01-09 04:00:00,7275
1,2026-01-09 04:00:00,16317
1,2026-01-09 04:00:00,8817
1,2026-01-09 04:00:00,9042
1,2026-01-09 04:00:00,-429
1,2026-01-09 04:00:00,1883
1,2026-01-09 04:00:00,31226
1,2026-01-09 04:00:00,2281
1,2026-01-09 04:00:00,22039
1,2026-01-09 04:00:00,3469
1,2026-01-09 04:00:00,-1180
1,2026-01-09 04:00:00,2235
1,2026-01-09 04:00:00,2748
1,2026-01-09 04:00:00,1836
1,2026-01-09 04:00:00,1816
1,2026-01-09 04:00:00,2313
1,2026-01-09 04:00:00,529
1,2026-01-09 04:00:00,-534
1,2026-01-09 04:00:00,4238
1,2026-01-09 04:00:00,1302
1,2026-01-09 04:00:00,4649
1,2026-01-09 04:00:00,1344
1,2026-01-09 04:00:00,2219
1,2026-01-09 04:00:00,1344
1,2026-01-09 05:00:00,105
1,2026-01-09 05:00:00,107
1,2026-01-09 05:00:00,41
1,2026-01-09 05:00:00,784
1,2026-01-09 05:00:00,864
1,2026-01-09 05:00:00,-322
1,2026-01-09 05:00:00,3427
1,2026-01-09 05:00:00,3569
1,2026-01-09 05:00:00,3749
1,2026-01-09 05:00:00,443750
1,2026-01-09 05:00:00,1166
1,2026-01-09 05:00:00,-127
1,2026-01-09 05:00:00,-619
1,2026-01-09 05:00:00,15482
1,2026-01-09 05:00:00,16079
1,2026-01-09 05:00:00,16096
1,2026-01-09 05:00:00,570
1,2026-01-09 05:00:00,709
1,2026-01-09 05:00:00,697
1,2026-01-09 05:00:00,-99
1,2026-01-09 05:00:00,235
1,2026-01-09 05:00:00,-66
1,2026-01-09 05:00:00,325
1,2026-01-09 05:00:00,3948
1,2026-01-09 05:00:00,454287
1,2026-01-09 05:00:00,48955
1,2026-01-09 05:00:00,-161
1,2026-01-09 05:00:00,-284
1,2026-01-09 05:00:00,1875
1,2026-01-09 05:00:00,4
1,2026-01-09 05:00:00,1670
1,2026-01-09 05:00:00,1639
1,2026-01-09 05:00:00,-619
1,2026-01-09 05:00:00,15482
1,2026-01-09 05:00:00,16079
1,2026-01-09 05:00:00,16096
1,2026-01-09 05:00:00,2021
